ItemId,Category,Plan,Super.Category,Volume,ABClass
Product 7455,Sub Category 3,Region 3,Category 2,1.71,C
Product 7456,Sub Category 3,Region 3,Category 2,0.31,C
Product 7459,Sub Category 12,Region 3,Category 2,0.11,C
Product 7527,Sub Category 13,Region 3,Category 2,0.08,C
Product 7528,Sub Category 11,Region 3,Category 2,76.3,C
Product 7590,Sub Category 14,Region 3,Category 2,1.24,C
Product 7596,Sub Category 11,Region 3,Category 2,0.7,C
Product 761,Sub Category 3,Region 3,Category 2,1.56,C
Product 7759,Sub Category 13,Region 3,Category 2,10.67,C
Product 7760,Sub Category 3,Region 3,Category 2,194.08,B
Product 7766,Sub Category 14,Region 3,Category 2,0.08,C
Product 7778,Sub Category 9,Region 3,Category 2,16.06,C
Product 7779,Sub Category 9,Region 3,Category 2,0.39,C
Product 7780,Sub Category 9,Region 3,Category 2,0.22,C
Product 7781,Sub Category 9,Region 3,Category 2,0.33,C
Product 7782,Sub Category 9,Region 3,Category 2,0.22,C
Product 782,Sub Category 3,Region 3,Category 2,0.23,C
Product 8,Sub Category 11,Region 3,Category 2,2.17,C
Product 845,Sub Category 8,Region 3,Category 2,0.31,C
Product 855,Sub Category 9,Region 3,Category 2,0.01,C
Product 858,Sub Category 9,Region 3,Category 2,1.4,C
Product 859,Sub Category 9,Region 3,Category 2,0.08,C
Product 862,Sub Category 9,Region 3,Category 2,2.88,C
Product 863,Sub Category 9,Region 3,Category 2,0.31,C
Product 865,Sub Category 9,Region 3,Category 2,0.78,C
Product 866,Sub Category 9,Region 3,Category 2,0.47,C
Product 867,Sub Category 9,Region 3,Category 2,0.54,C
Product 868,Sub Category 9,Region 3,Category 2,0.47,C
Product 869,Sub Category 9,Region 3,Category 2,6.77,C
Product 870,Sub Category 9,Region 3,Category 2,2.64,C
Product 871,Sub Category 9,Region 3,Category 2,17.58,C
Product 872,Sub Category 9,Region 3,Category 2,1.63,C
Product 873,Sub Category 9,Region 3,Category 2,0.08,C
Product 874,Sub Category 9,Region 3,Category 2,0.23,C
Product 875,Sub Category 9,Region 3,Category 2,0.23,C
Product 877,Sub Category 9,Region 3,Category 2,1.71,C
Product 878,Sub Category 9,Region 3,Category 2,0.47,C
Product 879,Sub Category 9,Region 3,Category 2,3.42,C
Product 880,Sub Category 9,Region 3,Category 2,0.47,C
Product 881,Sub Category 9,Region 3,Category 2,0.47,C
Product 883,Sub Category 9,Region 3,Category 2,0.08,C
Product 884,Sub Category 9,Region 3,Category 2,53.59,C
Product 886,Sub Category 9,Region 3,Category 2,0.16,C
Product 889,Sub Category 9,Region 3,Category 2,0.78,C
Product 898,Sub Category 14,Region 3,Category 2,127.89,B
Product 9,Sub Category 11,Region 3,Category 2,36.58,C
Product 910,Sub Category 9,Region 3,Category 2,33.44,C
Product 913,Sub Category 9,Region 3,Category 2,82,C
Product 914,Sub Category 9,Region 3,Category 2,6.33,C
Product 922,Sub Category 9,Region 3,Category 2,33.08,C
Product 924,Sub Category 9,Region 3,Category 2,0.58,C
Product 933,Sub Category 14,Region 3,Category 2,27.44,C
Product 936,Sub Category 14,Region 3,Category 2,0.17,C
Product 938,Sub Category 14,Region 3,Category 2,12.89,C
Product 939,Sub Category 14,Region 3,Category 2,5.67,C
Product 944,Sub Category 14,Region 3,Category 2,4.33,C
Product 947,Sub Category 11,Region 3,Category 2,113.83,B
Product 951,Sub Category 11,Region 3,Category 2,39.33,C
Product 953,Sub Category 11,Region 3,Category 2,199.58,B
Product 955,Sub Category 11,Region 3,Category 2,0.08,C
Product 956,Sub Category 11,Region 3,Category 2,25.22,C
Product 959,Sub Category 11,Region 3,Category 2,35.92,C
Product 961,Sub Category 14,Region 3,Category 2,0.31,C
Product 964,Sub Category 13,Region 3,Category 2,2,C
Product 966,Sub Category 13,Region 3,Category 2,0.58,C
Product 969,Sub Category 13,Region 3,Category 2,0.67,C
Product 970,Sub Category 13,Region 3,Category 2,0.33,C
Product 974,Sub Category 13,Region 3,Category 2,0.11,C
Product 975,Sub Category 13,Region 3,Category 2,3.89,C
Product 976,Sub Category 13,Region 3,Category 2,0.11,C
Product 981,Sub Category 13,Region 3,Category 2,34.67,C
Product 985,Sub Category 13,Region 3,Category 2,0.84,C
Product 986,Sub Category 14,Region 3,Category 2,0.5,C
Product 991,Sub Category 14,Region 3,Category 2,19.89,C
Product 995,Sub Category 14,Region 3,Category 2,0.08,C
Product 996,Sub Category 14,Region 3,Category 2,3.78,C
Product 998,Sub Category 14,Region 3,Category 2,1,C
Product 1504,Sub Category 4,Region 3,Category 4,0.5,C
Product 1507,Sub Category 5,Region 3,Category 4,0.33,C
Product 1683,Sub Category 4,Region 3,Category 4,2.17,C
Product 1686,Sub Category 4,Region 3,Category 4,17.75,A
Product 1687,Sub Category 5,Region 3,Category 4,0.17,C
Product 1688,Sub Category 4,Region 3,Category 4,0.5,C
Product 1752,Sub Category 4,Region 3,Category 4,0.75,C
Product 1753,Sub Category 5,Region 3,Category 4,0.08,C
Product 1771,Sub Category 4,Region 3,Category 4,0.42,C
Product 1772,Sub Category 4,Region 3,Category 4,2.08,C
Product 1773,Sub Category 4,Region 3,Category 4,0.25,C
Product 1777,Sub Category 5,Region 3,Category 4,0.17,C
Product 1778,Sub Category 5,Region 3,Category 4,19.75,A
Product 1785,Sub Category 6,Region 3,Category 4,0.5,C
Product 1791,Sub Category 4,Region 3,Category 4,14.25,A
Product 1792,Sub Category 4,Region 3,Category 4,109.75,A
Product 1794,Sub Category 4,Region 3,Category 4,3.37,B
Product 1795,Sub Category 4,Region 3,Category 4,0.04,C
Product 1800,Sub Category 4,Region 3,Category 4,2.83,C
Product 2037,Sub Category 6,Region 3,Category 4,0.5,C
Product 2043,Sub Category 6,Region 3,Category 4,0.33,C
Product 2045,Sub Category 6,Region 3,Category 4,2.67,C
Product 2062,Sub Category 4,Region 3,Category 4,5.67,B
Product 2063,Sub Category 4,Region 3,Category 4,25,A
Product 2067,Sub Category 5,Region 3,Category 4,2.92,C
Product 2070,Sub Category 4,Region 3,Category 4,100.67,A
Product 2352,Sub Category 4,Region 3,Category 4,7.25,B
Product 2394,Sub Category 4,Region 3,Category 4,3.17,B
Product 2496,Sub Category 6,Region 3,Category 4,0.17,C
Product 2497,Sub Category 4,Region 3,Category 4,0.33,C
Product 2798,Sub Category 4,Region 3,Category 4,0.17,C
Product 2801,Sub Category 4,Region 3,Category 4,1.25,C
Product 2802,Sub Category 6,Region 3,Category 4,0.17,C
Product 2804,Sub Category 5,Region 3,Category 4,12.67,B
Product 2808,Sub Category 4,Region 3,Category 4,92.17,A
Product 2809,Sub Category 5,Region 3,Category 4,0.5,C
Product 3442,Sub Category 6,Region 3,Category 4,0.17,C
Product 3445,Sub Category 4,Region 3,Category 4,11.17,B
Product 505,Sub Category 4,Region 3,Category 4,0.67,C
Product 507,Sub Category 4,Region 3,Category 4,0.83,C
Product 508,Sub Category 5,Region 3,Category 4,3.25,B
Product 510,Sub Category 6,Region 3,Category 4,0,C
Product 511,Sub Category 5,Region 3,Category 4,0.25,C
Product 512,Sub Category 4,Region 3,Category 4,28.58,A
Product 703,Sub Category 4,Region 3,Category 4,11.75,B
Product 7051,Sub Category 4,Region 3,Category 4,9,B
Product 7108,Sub Category 4,Region 3,Category 4,0.5,C
Product 7192,Sub Category 4,Region 3,Category 4,5.42,B
Product 7228,Sub Category 4,Region 3,Category 4,0.17,C
Product 739,Sub Category 4,Region 3,Category 4,0.08,C
Product 7524,Sub Category 4,Region 3,Category 4,1.17,C
Product 1,Sub Category 20,Region 3,Category 1,5.67,C
Product 101,Sub Category 18,Region 3,Category 1,5.83,C
Product 104,Sub Category 18,Region 3,Category 1,227.17,A
Product 105,Sub Category 20,Region 3,Category 1,253.17,A
Product 106,Sub Category 20,Region 3,Category 1,328.17,A
Product 107,Sub Category 19,Region 3,Category 1,221.75,A
Product 108,Sub Category 20,Region 3,Category 1,5.4,C
Product 110,Sub Category 20,Region 3,Category 1,185.17,A
Product 114,Sub Category 20,Region 3,Category 1,0.5,C
Product 115,Sub Category 20,Region 3,Category 1,35.92,A
Product 116,Sub Category 18,Region 3,Category 1,41.42,A
Product 125,Sub Category 18,Region 3,Category 1,0.33,C
Product 126,Sub Category 20,Region 3,Category 1,15.83,B
Product 127,Sub Category 19,Region 3,Category 1,8.17,B
Product 129,Sub Category 18,Region 3,Category 1,18.83,B
Product 130,Sub Category 20,Region 3,Category 1,12,B
Product 132,Sub Category 18,Region 3,Category 1,20.42,B
Product 133,Sub Category 20,Region 3,Category 1,0.42,C
Product 1330,Sub Category 20,Region 3,Category 1,1.33,C
Product 1331,Sub Category 20,Region 3,Category 1,28.67,B
Product 1332,Sub Category 20,Region 3,Category 1,0.08,C
Product 1337,Sub Category 20,Region 3,Category 1,2.92,C
Product 1338,Sub Category 20,Region 3,Category 1,3.5,C
Product 134,Sub Category 18,Region 3,Category 1,0.33,C
Product 1353,Sub Category 18,Region 3,Category 1,0.25,C
Product 1354,Sub Category 18,Region 3,Category 1,0.5,C
Product 1356,Sub Category 18,Region 3,Category 1,0.58,C
Product 1357,Sub Category 20,Region 3,Category 1,0.33,C
Product 1358,Sub Category 18,Region 3,Category 1,4.33,C
Product 1359,Sub Category 20,Region 3,Category 1,0.79,C
Product 1360,Sub Category 18,Region 3,Category 1,0.42,C
Product 1363,Sub Category 20,Region 3,Category 1,0.04,C
Product 1364,Sub Category 20,Region 3,Category 1,55.67,A
Product 1365,Sub Category 20,Region 3,Category 1,1.08,C
Product 1369,Sub Category 20,Region 3,Category 1,1.08,C
Product 1370,Sub Category 18,Region 3,Category 1,9.75,B
Product 1371,Sub Category 20,Region 3,Category 1,2.08,C
Product 1372,Sub Category 19,Region 3,Category 1,5.75,C
Product 1393,Sub Category 20,Region 3,Category 1,113.92,A
Product 1394,Sub Category 20,Region 3,Category 1,37.67,A
Product 1396,Sub Category 18,Region 3,Category 1,7.42,C
Product 1398,Sub Category 20,Region 3,Category 1,40.5,A
Product 1399,Sub Category 20,Region 3,Category 1,2.42,C
Product 1400,Sub Category 15,Region 3,Category 1,27.42,B
Product 1401,Sub Category 20,Region 3,Category 1,5.25,C
Product 1402,Sub Category 19,Region 3,Category 1,5.25,C
Product 1410,Sub Category 18,Region 3,Category 1,22.17,B
Product 1411,Sub Category 20,Region 3,Category 1,9.67,B
Product 1424,Sub Category 16,Region 3,Category 1,0.17,C
Product 1426,Sub Category 16,Region 3,Category 1,0.75,C
Product 1427,Sub Category 16,Region 3,Category 1,2,C
Product 1428,Sub Category 16,Region 3,Category 1,0.42,C
Product 1429,Sub Category 16,Region 3,Category 1,0.33,C
Product 1430,Sub Category 18,Region 3,Category 1,0.17,C
Product 1431,Sub Category 20,Region 3,Category 1,2.42,C
Product 1434,Sub Category 20,Region 3,Category 1,0.17,C
Product 1439,Sub Category 20,Region 3,Category 1,0.17,C
Product 1446,Sub Category 20,Region 3,Category 1,0.25,C
Product 1447,Sub Category 20,Region 3,Category 1,0.33,C
Product 1451,Sub Category 18,Region 3,Category 1,0.08,C
Product 1454,Sub Category 7,Region 3,Category 1,0.11,C
Product 1455,Sub Category 18,Region 3,Category 1,3.75,C
Product 1456,Sub Category 18,Region 3,Category 1,3,C
Product 1457,Sub Category 18,Region 3,Category 1,1,C
Product 1458,Sub Category 20,Region 3,Category 1,7.17,C
Product 1463,Sub Category 18,Region 3,Category 1,0.75,C
Product 1467,Sub Category 18,Region 3,Category 1,1.17,C
Product 1468,Sub Category 18,Region 3,Category 1,0.12,C
Product 1470,Sub Category 18,Region 3,Category 1,0.25,C
Product 1471,Sub Category 17,Region 3,Category 1,46,A
Product 1473,Sub Category 17,Region 3,Category 1,49.4,A
Product 1474,Sub Category 17,Region 3,Category 1,13.8,B
Product 1476,Sub Category 17,Region 3,Category 1,0.32,C
Product 1478,Sub Category 17,Region 3,Category 1,0.2,C
Product 1480,Sub Category 17,Region 3,Category 1,0.87,C
Product 1482,Sub Category 17,Region 3,Category 1,3.37,C
Product 1483,Sub Category 17,Region 3,Category 1,9.12,B
Product 1484,Sub Category 17,Region 3,Category 1,0.18,C
Product 1485,Sub Category 18,Region 3,Category 1,1.67,C
Product 1486,Sub Category 18,Region 3,Category 1,8,C
Product 1487,Sub Category 18,Region 3,Category 1,7.58,C
Product 1488,Sub Category 18,Region 3,Category 1,0.83,C
Product 1489,Sub Category 18,Region 3,Category 1,1.08,C
Product 151,Sub Category 18,Region 3,Category 1,317.83,A
Product 1510,Sub Category 20,Region 3,Category 1,3.58,C
Product 1511,Sub Category 19,Region 3,Category 1,4,C
Product 1513,Sub Category 20,Region 3,Category 1,86.75,A
Product 1515,Sub Category 20,Region 3,Category 1,1.08,C
Product 1516,Sub Category 20,Region 3,Category 1,1.5,C
Product 1517,Sub Category 20,Region 3,Category 1,12.5,B
Product 1518,Sub Category 20,Region 3,Category 1,5.33,C
Product 152,Sub Category 20,Region 3,Category 1,183.25,A
Product 1520,Sub Category 19,Region 3,Category 1,94.33,A
Product 1521,Sub Category 20,Region 3,Category 1,35.5,A
Product 1523,Sub Category 20,Region 3,Category 1,84.58,A
Product 1524,Sub Category 18,Region 3,Category 1,3.83,C
Product 1525,Sub Category 20,Region 3,Category 1,5.33,C
Product 1526,Sub Category 18,Region 3,Category 1,119.67,A
Product 1527,Sub Category 20,Region 3,Category 1,56.5,A
Product 1528,Sub Category 18,Region 3,Category 1,31.92,B
Product 153,Sub Category 20,Region 3,Category 1,117.5,A
Product 1530,Sub Category 20,Region 3,Category 1,5.92,C
Product 1534,Sub Category 20,Region 3,Category 1,45.67,A
Product 154,Sub Category 20,Region 3,Category 1,463.67,A
Product 1541,Sub Category 20,Region 3,Category 1,183.58,A
Product 1545,Sub Category 18,Region 3,Category 1,0.08,C
Product 1546,Sub Category 18,Region 3,Category 1,0.67,C
Product 1547,Sub Category 18,Region 3,Category 1,0.67,C
Product 1548,Sub Category 20,Region 3,Category 1,5,C
Product 1549,Sub Category 18,Region 3,Category 1,6.5,C
Product 155,Sub Category 18,Region 3,Category 1,34.25,B
Product 1550,Sub Category 18,Region 3,Category 1,8.5,B
Product 1551,Sub Category 20,Region 3,Category 1,17.33,B
Product 1552,Sub Category 20,Region 3,Category 1,4.75,C
Product 1554,Sub Category 20,Region 3,Category 1,0.67,C
Product 1555,Sub Category 18,Region 3,Category 1,11.75,B
Product 1556,Sub Category 18,Region 3,Category 1,0.42,C
Product 1557,Sub Category 18,Region 3,Category 1,1.75,C
Product 1558,Sub Category 19,Region 3,Category 1,0.5,C
Product 156,Sub Category 20,Region 3,Category 1,9.08,B
Product 1560,Sub Category 20,Region 3,Category 1,0.44,C
Product 1561,Sub Category 18,Region 3,Category 1,6.44,C
Product 1562,Sub Category 15,Region 3,Category 1,0.58,C
Product 1563,Sub Category 15,Region 3,Category 1,1.08,C
Product 1564,Sub Category 16,Region 3,Category 1,4.17,C
Product 1565,Sub Category 15,Region 3,Category 1,1.21,C
Product 1569,Sub Category 20,Region 3,Category 1,8.58,B
Product 157,Sub Category 20,Region 3,Category 1,4.17,C
Product 1570,Sub Category 18,Region 3,Category 1,7.08,C
Product 1571,Sub Category 18,Region 3,Category 1,3.33,C
Product 1572,Sub Category 20,Region 3,Category 1,4.83,C
Product 1583,Sub Category 20,Region 3,Category 1,2.58,C
Product 1586,Sub Category 20,Region 3,Category 1,1.5,C
Product 1587,Sub Category 20,Region 3,Category 1,6.08,C
Product 1588,Sub Category 20,Region 3,Category 1,1.83,C
Product 1589,Sub Category 20,Region 3,Category 1,2.17,C
Product 159,Sub Category 20,Region 3,Category 1,1,C
Product 160,Sub Category 18,Region 3,Category 1,0.35,C
Product 161,Sub Category 18,Region 3,Category 1,2.5,C
Product 162,Sub Category 20,Region 3,Category 1,5.67,C
Product 1629,Sub Category 18,Region 3,Category 1,0.67,C
Product 163,Sub Category 18,Region 3,Category 1,31.58,B
Product 1632,Sub Category 20,Region 3,Category 1,5.83,C
Product 164,Sub Category 19,Region 3,Category 1,12.67,B
Product 165,Sub Category 18,Region 3,Category 1,129.58,A
Product 166,Sub Category 20,Region 3,Category 1,206.5,A
Product 167,Sub Category 20,Region 3,Category 1,3.83,C
Product 1690,Sub Category 18,Region 3,Category 1,0.75,C
Product 1691,Sub Category 18,Region 3,Category 1,0.67,C
Product 1694,Sub Category 18,Region 3,Category 1,24.17,B
Product 1695,Sub Category 18,Region 3,Category 1,69.83,A
Product 1697,Sub Category 18,Region 3,Category 1,2.08,C
Product 1698,Sub Category 18,Region 3,Category 1,169.42,A
Product 1699,Sub Category 19,Region 3,Category 1,24.25,B
Product 1700,Sub Category 18,Region 3,Category 1,8.83,B
Product 1701,Sub Category 18,Region 3,Category 1,20.08,B
Product 1703,Sub Category 18,Region 3,Category 1,0.08,C
Product 1704,Sub Category 20,Region 3,Category 1,0.42,C
Product 1706,Sub Category 18,Region 3,Category 1,0.08,C
Product 1707,Sub Category 18,Region 3,Category 1,4.75,C
Product 1708,Sub Category 18,Region 3,Category 1,4.5,C
Product 1709,Sub Category 20,Region 3,Category 1,1.58,C
Product 1710,Sub Category 18,Region 3,Category 1,1.58,C
Product 1711,Sub Category 20,Region 3,Category 1,0.83,C
Product 1712,Sub Category 18,Region 3,Category 1,9.33,B
Product 1713,Sub Category 18,Region 3,Category 1,0.08,C
Product 1718,Sub Category 20,Region 3,Category 1,2,C
Product 1719,Sub Category 18,Region 3,Category 1,4.25,C
Product 172,Sub Category 19,Region 3,Category 1,40.33,A
Product 1723,Sub Category 20,Region 3,Category 1,1.33,C
Product 1724,Sub Category 18,Region 3,Category 1,0.17,C
Product 173,Sub Category 20,Region 3,Category 1,498.67,A
Product 1730,Sub Category 20,Region 3,Category 1,0.5,C
Product 1731,Sub Category 18,Region 3,Category 1,4.25,C
Product 174,Sub Category 18,Region 3,Category 1,1003.11,A
Product 1758,Sub Category 20,Region 3,Category 1,13.25,B
Product 1759,Sub Category 20,Region 3,Category 1,11.17,B
Product 1760,Sub Category 20,Region 3,Category 1,11.08,B
Product 1761,Sub Category 20,Region 3,Category 1,0.67,C
Product 1762,Sub Category 20,Region 3,Category 1,2.75,C
Product 177,Sub Category 16,Region 3,Category 1,408.22,A
Product 179,Sub Category 20,Region 3,Category 1,42.31,A
Product 1801,Sub Category 17,Region 3,Category 1,12.72,B
Product 1802,Sub Category 17,Region 3,Category 1,108.24,A
Product 1804,Sub Category 20,Region 3,Category 1,0.25,C
Product 1805,Sub Category 20,Region 3,Category 1,0.33,C
Product 1806,Sub Category 18,Region 3,Category 1,2.5,C
Product 1807,Sub Category 18,Region 3,Category 1,0.08,C
Product 1809,Sub Category 20,Region 3,Category 1,0.42,C
Product 1810,Sub Category 18,Region 3,Category 1,7.75,C
Product 1812,Sub Category 18,Region 3,Category 1,0.92,C
Product 188,Sub Category 18,Region 3,Category 1,31.25,B
Product 190,Sub Category 20,Region 3,Category 1,1.83,C
Product 191,Sub Category 18,Region 3,Category 1,27.17,B
Product 1916,Sub Category 19,Region 3,Category 1,76.33,A
Product 195,Sub Category 18,Region 3,Category 1,37.92,A
Product 196,Sub Category 20,Region 3,Category 1,4.33,C
Product 197,Sub Category 20,Region 3,Category 1,42.92,A
Product 198,Sub Category 20,Region 3,Category 1,1.58,C
Product 199,Sub Category 20,Region 3,Category 1,2.83,C
Product 200,Sub Category 20,Region 3,Category 1,10.67,B
Product 201,Sub Category 20,Region 3,Category 1,18.83,B
Product 2016,Sub Category 20,Region 3,Category 1,13,B
Product 2018,Sub Category 20,Region 3,Category 1,25.42,B
Product 2019,Sub Category 20,Region 3,Category 1,13.25,B
Product 202,Sub Category 20,Region 3,Category 1,0.25,C
Product 2020,Sub Category 18,Region 3,Category 1,0.5,C
Product 2021,Sub Category 18,Region 3,Category 1,5.08,C
Product 203,Sub Category 19,Region 3,Category 1,14.75,B
Product 2033,Sub Category 20,Region 3,Category 1,1.67,C
Product 2034,Sub Category 18,Region 3,Category 1,2.5,C
Product 2036,Sub Category 18,Region 3,Category 1,0.5,C
