Category,ItemId,Plan,Super Category,Volume
Sub Category 9,Product 883,Region 3,Category 2,0.08
Sub Category 9,Product 884,Region 3,Category 2,53.59
Sub Category 9,Product 886,Region 3,Category 2,0.16
Sub Category 9,Product 889,Region 3,Category 2,0.78
Sub Category 9,Product 855,Region 3,Category 2,0.01
Sub Category 9,Product 4039,Region 3,Category 2,0.39
Sub Category 9,Product 1436,Region 3,Category 2,4.78
Sub Category 9,Product 1435,Region 3,Category 2,0.08
Sub Category 9,Product 1438,Region 3,Category 2,4
Sub Category 9,Product 1437,Region 3,Category 2,0.11
Sub Category 9,Product 1334,Region 3,Category 2,0.67
Sub Category 9,Product 1335,Region 3,Category 2,0.5
Sub Category 9,Product 1336,Region 3,Category 2,0.08
Sub Category 9,Product 1889,Region 3,Category 2,0.11
Sub Category 9,Product 1890,Region 3,Category 2,0.27
Sub Category 9,Product 1893,Region 3,Category 2,0.36
Sub Category 9,Product 1894,Region 3,Category 2,0.13
Sub Category 9,Product 1896,Region 3,Category 2,0.07
Sub Category 9,Product 1853,Region 3,Category 2,0.44
Sub Category 9,Product 1903,Region 3,Category 2,0.17
Sub Category 9,Product 1904,Region 3,Category 2,0.17
Sub Category 9,Product 1905,Region 3,Category 2,0.17
Sub Category 9,Product 1892,Region 3,Category 2,0.2
Sub Category 9,Product 1898,Region 3,Category 2,0.09
Sub Category 9,Product 1895,Region 3,Category 2,0.07
Sub Category 9,Product 1887,Region 3,Category 2,0.04
Sub Category 9,Product 603,Region 3,Category 2,0.23
Sub Category 9,Product 604,Region 3,Category 2,0.31
Sub Category 9,Product 606,Region 3,Category 2,0.08
Sub Category 9,Product 1326,Region 3,Category 2,1.79
Sub Category 9,Product 1325,Region 3,Category 2,1.24
Sub Category 9,Product 2419,Region 3,Category 2,-0.17
Sub Category 9,Product 2420,Region 3,Category 2,1.17
Sub Category 9,Product 2423,Region 3,Category 2,0.92
Sub Category 9,Product 540,Region 3,Category 2,10.11
Sub Category 9,Product 2285,Region 3,Category 2,35.25
Sub Category 9,Product 922,Region 3,Category 2,33.08
Sub Category 9,Product 2270,Region 3,Category 2,11.11
Sub Category 9,Product 2284,Region 3,Category 2,5.67
Sub Category 9,Product 3088,Region 3,Category 2,5.22
Sub Category 9,Product 1878,Region 3,Category 2,0.22
Sub Category 9,Product 1850,Region 3,Category 2,1.28
Sub Category 9,Product 3854,Region 3,Category 2,4
Sub Category 9,Product 3855,Region 3,Category 2,3.08
Sub Category 9,Product 1824,Region 3,Category 2,21.6
Sub Category 9,Product 2319,Region 3,Category 2,0.12
Sub Category 9,Product 1822,Region 3,Category 2,4.9
Sub Category 9,Product 2003,Region 3,Category 2,0.02
Sub Category 9,Product 1998,Region 3,Category 2,0.03
Sub Category 9,Product 2002,Region 3,Category 2,0.08
Sub Category 9,Product 1987,Region 3,Category 2,33.25
Sub Category 9,Product 7778,Region 3,Category 2,16.06
Sub Category 9,Product 7779,Region 3,Category 2,0.39
Sub Category 9,Product 7780,Region 3,Category 2,0.22
Sub Category 9,Product 7781,Region 3,Category 2,0.33
Sub Category 9,Product 7782,Region 3,Category 2,0.22
Sub Category 9,Product 1825,Region 3,Category 2,28
Sub Category 9,Product 2074,Region 3,Category 2,1.89
Sub Category 9,Product 3073,Region 3,Category 2,7.37
Sub Category 9,Product 3066,Region 3,Category 2,11.86
Sub Category 9,Product 3072,Region 3,Category 2,6.28
Sub Category 9,Product 1945,Region 3,Category 2,29.56
Sub Category 10,Product 2413,Region 3,Category 2,1.47
Sub Category 10,Product 2414,Region 3,Category 2,6.54
Sub Category 10,Product 2415,Region 3,Category 2,8.92
Sub Category 10,Product 2412,Region 3,Category 2,17.75
Sub Category 10,Product 270,Region 3,Category 2,204.17
Sub Category 10,Product 268,Region 3,Category 2,214.83
Sub Category 10,Product 266,Region 3,Category 2,191.98
Sub Category 10,Product 267,Region 3,Category 2,379.47
Sub Category 10,Product 269,Region 3,Category 2,295.59
Sub Category 10,Product 265,Region 3,Category 2,294.98
Sub Category 10,Product 1228,Region 3,Category 2,161.64
Sub Category 11,Product 956,Region 3,Category 2,25.22
Sub Category 11,Product 951,Region 3,Category 2,39.33
Sub Category 11,Product 959,Region 3,Category 2,35.92
Sub Category 11,Product 3250,Region 3,Category 2,11.82
Sub Category 11,Product 1593,Region 3,Category 2,154.75
Sub Category 11,Product 1592,Region 3,Category 2,196.66
Sub Category 11,Product 1194,Region 3,Category 2,5.83
Sub Category 11,Product 1195,Region 3,Category 2,4.75
Sub Category 11,Product 955,Region 3,Category 2,0.08
Sub Category 11,Product 947,Region 3,Category 2,113.83
Sub Category 11,Product 1188,Region 3,Category 2,15
Sub Category 11,Product 953,Region 3,Category 2,199.58
Sub Category 11,Product 316,Region 3,Category 2,2.96
Sub Category 11,Product 7596,Region 3,Category 2,0.7
Sub Category 11,Product 2522,Region 3,Category 2,8.63
Sub Category 11,Product 2521,Region 3,Category 2,0.08
Sub Category 11,Product 3075,Region 3,Category 2,1.17
Sub Category 11,Product 2411,Region 3,Category 2,199.88
Sub Category 11,Product 9,Region 3,Category 2,36.58
Sub Category 11,Product 2990,Region 3,Category 2,0.11
Sub Category 11,Product 2997,Region 3,Category 2,1.65
Sub Category 11,Product 2982,Region 3,Category 2,4.56
Sub Category 11,Product 2979,Region 3,Category 2,2.44
Sub Category 11,Product 2980,Region 3,Category 2,1.89
Sub Category 11,Product 3987,Region 3,Category 2,10.27
Sub Category 11,Product 4232,Region 3,Category 2,3.27
Sub Category 11,Product 2735,Region 3,Category 2,2.02
Sub Category 11,Product 3128,Region 3,Category 2,30.67
Sub Category 11,Product 3133,Region 3,Category 2,98.83
Sub Category 11,Product 3131,Region 3,Category 2,5.67
Sub Category 11,Product 3130,Region 3,Category 2,80.17
Sub Category 11,Product 3132,Region 3,Category 2,113.42
Sub Category 11,Product 3134,Region 3,Category 2,1.25
Sub Category 11,Product 2504,Region 3,Category 2,10.97
Sub Category 11,Product 8,Region 3,Category 2,2.17
Sub Category 11,Product 7,Region 3,Category 2,2
Sub Category 11,Product 2286,Region 3,Category 2,5703.49
Sub Category 11,Product 2282,Region 3,Category 2,11
Sub Category 11,Product 1830,Region 3,Category 2,76.75
Sub Category 11,Product 1956,Region 3,Category 2,4.11
Sub Category 11,Product 2321,Region 3,Category 2,29.33
Sub Category 11,Product 3121,Region 3,Category 2,551
Sub Category 11,Product 3107,Region 3,Category 2,34.33
Sub Category 11,Product 7528,Region 3,Category 2,76.3
Sub Category 12,Product 2856,Region 3,Category 2,4.33
Sub Category 12,Product 3931,Region 3,Category 2,0.16
Sub Category 12,Product 3932,Region 3,Category 2,0.47
Sub Category 12,Product 424,Region 3,Category 2,0.78
Sub Category 12,Product 420,Region 3,Category 2,0.11
Sub Category 12,Product 421,Region 3,Category 2,0.56
Sub Category 12,Product 1005,Region 3,Category 2,15.75
Sub Category 12,Product 1002,Region 3,Category 2,13.58
Sub Category 12,Product 1003,Region 3,Category 2,16.92
Sub Category 12,Product 1001,Region 3,Category 2,7.92
Sub Category 12,Product 7197,Region 3,Category 2,1.01
Sub Category 12,Product 7198,Region 3,Category 2,1.01
Sub Category 12,Product 7199,Region 3,Category 2,0.39
Sub Category 12,Product 2739,Region 3,Category 2,15.17
Sub Category 12,Product 1756,Region 3,Category 2,0.86
Sub Category 12,Product 1757,Region 3,Category 2,2.8
Sub Category 12,Product 1754,Region 3,Category 2,0.08
Sub Category 12,Product 3563,Region 3,Category 2,0.08
Sub Category 12,Product 7459,Region 3,Category 2,0.11
Sub Category 12,Product 1674,Region 3,Category 2,26.83
Sub Category 12,Product 1667,Region 3,Category 2,155.22
Sub Category 12,Product 1675,Region 3,Category 2,209.58
Sub Category 12,Product 1668,Region 3,Category 2,150.22
Sub Category 12,Product 1657,Region 3,Category 2,3.83
Sub Category 12,Product 1648,Region 3,Category 2,0.75
Sub Category 12,Product 1672,Region 3,Category 2,3.17
Sub Category 12,Product 1673,Region 3,Category 2,8.42
Sub Category 12,Product 1669,Region 3,Category 2,23.64
Sub Category 12,Product 1670,Region 3,Category 2,22.17
Sub Category 12,Product 1676,Region 3,Category 2,11.42
Sub Category 12,Product 1658,Region 3,Category 2,0.5
Sub Category 12,Product 1680,Region 3,Category 2,3.71
Sub Category 12,Product 1649,Region 3,Category 2,25
Sub Category 12,Product 3003,Region 3,Category 2,0.42
Sub Category 12,Product 1861,Region 3,Category 2,0.23
Sub Category 13,Product 2854,Region 3,Category 2,0.5
Sub Category 13,Product 3176,Region 3,Category 2,739.44
Sub Category 13,Product 3177,Region 3,Category 2,62.25
Sub Category 13,Product 3011,Region 3,Category 2,0.47
Sub Category 13,Product 1607,Region 3,Category 2,117.75
Sub Category 13,Product 1606,Region 3,Category 2,1667.1
Sub Category 13,Product 1603,Region 3,Category 2,88.22
Sub Category 13,Product 2768,Region 3,Category 2,5.17
Sub Category 13,Product 2772,Region 3,Category 2,-0.33
Sub Category 13,Product 2771,Region 3,Category 2,1.08
Sub Category 13,Product 2763,Region 3,Category 2,2.89
Sub Category 13,Product 2767,Region 3,Category 2,2.33
Sub Category 13,Product 2770,Region 3,Category 2,0.08
Sub Category 13,Product 2762,Region 3,Category 2,7.89
Sub Category 13,Product 2756,Region 3,Category 2,0.31
Sub Category 13,Product 2766,Region 3,Category 2,0.83
Sub Category 13,Product 2781,Region 3,Category 2,336.58
Sub Category 13,Product 2779,Region 3,Category 2,189.44
Sub Category 13,Product 2748,Region 3,Category 2,1.25
Sub Category 13,Product 2745,Region 3,Category 2,0.97
Sub Category 13,Product 2783,Region 3,Category 2,3.98
Sub Category 13,Product 2774,Region 3,Category 2,2.25
Sub Category 13,Product 3279,Region 3,Category 2,4.2
Sub Category 13,Product 1213,Region 3,Category 2,0.47
Sub Category 13,Product 1218,Region 3,Category 2,2.89
Sub Category 13,Product 1254,Region 3,Category 2,1.48
Sub Category 13,Product 1256,Region 3,Category 2,0.08
Sub Category 13,Product 1257,Region 3,Category 2,1.4
Sub Category 13,Product 1240,Region 3,Category 2,94.22
Sub Category 13,Product 1245,Region 3,Category 2,26.95
Sub Category 13,Product 1255,Region 3,Category 2,7.16
Sub Category 13,Product 1264,Region 3,Category 2,0.44
Sub Category 13,Product 985,Region 3,Category 2,0.84
Sub Category 13,Product 1169,Region 3,Category 2,52
Sub Category 13,Product 966,Region 3,Category 2,0.58
Sub Category 13,Product 1170,Region 3,Category 2,1.75
Sub Category 13,Product 964,Region 3,Category 2,2
Sub Category 13,Product 1165,Region 3,Category 2,-0.17
Sub Category 13,Product 1224,Region 3,Category 2,0.44
Sub Category 13,Product 1225,Region 3,Category 2,0.44
Sub Category 13,Product 981,Region 3,Category 2,34.67
Sub Category 13,Product 974,Region 3,Category 2,0.11
Sub Category 13,Product 976,Region 3,Category 2,0.11
Sub Category 13,Product 975,Region 3,Category 2,3.89
Sub Category 13,Product 1214,Region 3,Category 2,0.22
Sub Category 13,Product 969,Region 3,Category 2,0.67
Sub Category 13,Product 1233,Region 3,Category 2,352.83
Sub Category 13,Product 1260,Region 3,Category 2,2
Sub Category 13,Product 970,Region 3,Category 2,0.33
Sub Category 13,Product 3610,Region 3,Category 2,100.02
Sub Category 13,Product 2855,Region 3,Category 2,185
Sub Category 13,Product 3451,Region 3,Category 2,0.16
Sub Category 13,Product 4720,Region 3,Category 2,0.06
Sub Category 13,Product 447,Region 3,Category 2,36.79
Sub Category 13,Product 444,Region 3,Category 2,3.27
Sub Category 13,Product 435,Region 3,Category 2,0.33
Sub Category 13,Product 460,Region 3,Category 2,1.74
Sub Category 13,Product 434,Region 3,Category 2,1
Sub Category 13,Product 455,Region 3,Category 2,14.11
Sub Category 13,Product 1503,Region 3,Category 2,0.58
Sub Category 13,Product 449,Region 3,Category 2,3.5
Sub Category 13,Product 3606,Region 3,Category 2,290.83
Sub Category 13,Product 3659,Region 3,Category 2,0.31
Sub Category 13,Product 3730,Region 3,Category 2,0.16
Sub Category 13,Product 3125,Region 3,Category 2,705.91
Sub Category 13,Product 3576,Region 3,Category 2,593.58
Sub Category 13,Product 3577,Region 3,Category 2,841
Sub Category 13,Product 3135,Region 3,Category 2,949.86
Sub Category 13,Product 3138,Region 3,Category 2,32.55
Sub Category 13,Product 1222,Region 3,Category 2,3.25
Sub Category 13,Product 1252,Region 3,Category 2,0.33
Sub Category 13,Product 1250,Region 3,Category 2,8.42
Sub Category 13,Product 7759,Region 3,Category 2,10.67
Sub Category 13,Product 2008,Region 3,Category 2,594.83
Sub Category 13,Product 3059,Region 3,Category 2,58.78
Sub Category 13,Product 2350,Region 3,Category 2,12
Sub Category 13,Product 3094,Region 3,Category 2,17
Sub Category 13,Product 1970,Region 3,Category 2,11.17
Sub Category 13,Product 3340,Region 3,Category 2,18.44
Sub Category 13,Product 1972,Region 3,Category 2,8.28
Sub Category 13,Product 2344,Region 3,Category 2,489.08
Sub Category 13,Product 7527,Region 3,Category 2,0.08
Sub Category 13,Product 1834,Region 3,Category 2,140
Sub Category 13,Product 1833,Region 3,Category 2,103.78
Sub Category 13,Product 1835,Region 3,Category 2,4.67
Sub Category 13,Product 2009,Region 3,Category 2,588.5
Sub Category 13,Product 1832,Region 3,Category 2,190
Sub Category 13,Product 1831,Region 3,Category 2,75.11
Sub Category 14,Product 3200,Region 3,Category 2,0.93
Sub Category 14,Product 996,Region 3,Category 2,3.78
Sub Category 14,Product 1308,Region 3,Category 2,0.33
Sub Category 14,Product 998,Region 3,Category 2,1
Sub Category 14,Product 2463,Region 3,Category 2,293.91
Sub Category 14,Product 2478,Region 3,Category 2,25094.08
Sub Category 14,Product 2474,Region 3,Category 2,3026.24
Sub Category 14,Product 2464,Region 3,Category 2,433.5
Sub Category 14,Product 3815,Region 3,Category 2,3308.33
Sub Category 14,Product 2472,Region 3,Category 2,5.15
Sub Category 14,Product 2468,Region 3,Category 2,443.66
Sub Category 14,Product 2471,Region 3,Category 2,50
Sub Category 14,Product 991,Region 3,Category 2,19.89
Sub Category 14,Product 2460,Region 3,Category 2,3.67
Sub Category 14,Product 2476,Region 3,Category 2,451.44
Sub Category 14,Product 2477,Region 3,Category 2,8.17
Sub Category 14,Product 2467,Region 3,Category 2,28.5
Sub Category 14,Product 2470,Region 3,Category 2,3.08
Sub Category 14,Product 3233,Region 3,Category 2,134
Sub Category 14,Product 3238,Region 3,Category 2,9.33
Sub Category 14,Product 3225,Region 3,Category 2,13.42
Sub Category 14,Product 3223,Region 3,Category 2,133.77
Sub Category 14,Product 3228,Region 3,Category 2,0.18
Sub Category 14,Product 3226,Region 3,Category 2,9.5
Sub Category 14,Product 3224,Region 3,Category 2,35.89
Sub Category 14,Product 3227,Region 3,Category 2,31.42
Sub Category 14,Product 3230,Region 3,Category 2,0.04
Sub Category 14,Product 3214,Region 3,Category 2,1.56
Sub Category 14,Product 3248,Region 3,Category 2,20.14
Sub Category 14,Product 3249,Region 3,Category 2,0.4
Sub Category 14,Product 3206,Region 3,Category 2,6.46
Sub Category 14,Product 3202,Region 3,Category 2,0.93
Sub Category 14,Product 3203,Region 3,Category 2,0.08
Sub Category 14,Product 3256,Region 3,Category 2,1.17
Sub Category 14,Product 3255,Region 3,Category 2,0.89
Sub Category 14,Product 3209,Region 3,Category 2,60.25
Sub Category 14,Product 3207,Region 3,Category 2,150.5
Sub Category 14,Product 3208,Region 3,Category 2,938.33
Sub Category 14,Product 3215,Region 3,Category 2,0.08
Sub Category 14,Product 3247,Region 3,Category 2,50.11
Sub Category 14,Product 3229,Region 3,Category 2,0.09
Sub Category 14,Product 1840,Region 3,Category 2,7.17
Sub Category 14,Product 3204,Region 3,Category 2,3.89
Sub Category 14,Product 3205,Region 3,Category 2,0.86
Sub Category 14,Product 3218,Region 3,Category 2,0.17
Sub Category 14,Product 3219,Region 3,Category 2,0.08
Sub Category 14,Product 3237,Region 3,Category 2,64.67
Sub Category 14,Product 3216,Region 3,Category 2,2.02
Sub Category 14,Product 3217,Region 3,Category 2,1.48
Sub Category 14,Product 3239,Region 3,Category 2,9.42
Sub Category 14,Product 3407,Region 3,Category 2,3.92
Sub Category 14,Product 3720,Region 3,Category 2,0.39
Sub Category 14,Product 3793,Region 3,Category 2,8
Sub Category 14,Product 3861,Region 3,Category 2,3.97
Sub Category 14,Product 4160,Region 3,Category 2,2
Sub Category 14,Product 4250,Region 3,Category 2,20.46
Sub Category 14,Product 7590,Region 3,Category 2,1.24
Sub Category 14,Product 1604,Region 3,Category 2,70
Sub Category 14,Product 1597,Region 3,Category 2,1775.66
Sub Category 14,Product 1594,Region 3,Category 2,345.11
Sub Category 14,Product 1385,Region 3,Category 2,6.33
Sub Category 14,Product 2461,Region 3,Category 2,0.15
Sub Category 14,Product 2465,Region 3,Category 2,3.81
Sub Category 14,Product 391,Region 3,Category 2,362.11
Sub Category 14,Product 389,Region 3,Category 2,72.26
Sub Category 14,Product 395,Region 3,Category 2,0.58
Sub Category 14,Product 388,Region 3,Category 2,6.14
Sub Category 14,Product 3280,Region 3,Category 2,23.72
Sub Category 14,Product 384,Region 3,Category 2,11.59
Sub Category 14,Product 346,Region 3,Category 2,2.72
Sub Category 14,Product 406,Region 3,Category 2,5.37
Sub Category 14,Product 402,Region 3,Category 2,7.47
Sub Category 14,Product 405,Region 3,Category 2,3.27
Sub Category 14,Product 350,Region 3,Category 2,1.01
Sub Category 14,Product 347,Region 3,Category 2,1.17
Sub Category 14,Product 351,Region 3,Category 2,1.01
Sub Category 14,Product 348,Region 3,Category 2,1.01
Sub Category 14,Product 349,Region 3,Category 2,0.08
Sub Category 14,Product 359,Region 3,Category 2,1.09
Sub Category 14,Product 355,Region 3,Category 2,3.5
Sub Category 14,Product 356,Region 3,Category 2,1.79
Sub Category 14,Product 429,Region 3,Category 2,792.88
Sub Category 14,Product 431,Region 3,Category 2,2.83
Sub Category 14,Product 378,Region 3,Category 2,12.83
Sub Category 14,Product 3595,Region 3,Category 2,5.52
Sub Category 14,Product 6888,Region 3,Category 2,1.32
Sub Category 14,Product 3423,Region 3,Category 2,6.69
Sub Category 14,Product 3596,Region 3,Category 2,2.33
Sub Category 14,Product 1049,Region 3,Category 2,55.33
Sub Category 14,Product 1057,Region 3,Category 2,0.15
Sub Category 14,Product 1053,Region 3,Category 2,6.42
Sub Category 14,Product 1000,Region 3,Category 2,0.12
Sub Category 14,Product 1055,Region 3,Category 2,12.62
Sub Category 14,Product 1061,Region 3,Category 2,0.08
